match_id,game_type,horizon_type,T,p,E_T,T_in_prompt,p_in_prompt,reasoning_mode,seed,max_round,ended_by,player1,player2,round,answer1,answer2,points1,points2,total1,total2
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,10,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,11,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,12,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,13,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,14,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,15,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,16,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,17,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,18,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,19,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,20,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,21,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,22,F,F,7,10,7,10
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,23,F,F,7,10,14,20
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,24,F,F,7,10,21,30
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,25,F,F,7,10,28,40
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,26,F,F,7,10,35,50
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,27,F,F,7,10,42,60
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,28,F,F,7,10,49,70
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,29,F,F,7,10,56,80
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,30,F,F,7,10,63,90
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,31,F,F,7,10,70,100
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,32,F,F,7,10,77,110
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,33,F,F,7,10,84,120
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,34,F,F,7,10,91,130
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,35,F,F,7,10,98,140
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,36,F,F,7,10,105,150
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,37,F,F,7,10,112,160
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,38,F,F,7,10,119,170
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,39,F,F,7,10,126,180
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,40,F,F,7,10,133,190
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,41,F,F,7,10,140,200
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,42,F,F,7,10,147,210
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,43,F,F,7,10,154,220
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,44,F,F,7,10,161,230
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,45,F,F,7,10,168,240
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,46,F,F,7,10,175,250
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,47,F,F,7,10,182,260
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,48,F,F,7,10,189,270
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,49,F,F,7,10,196,280
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,50,F,F,7,10,203,290
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,51,F,F,7,10,210,300
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,52,F,F,7,10,217,310
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,53,F,F,7,10,224,320
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,54,F,F,7,10,231,330
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,55,F,F,7,10,238,340
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,56,F,F,7,10,245,350
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,57,F,F,7,10,252,360
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,58,F,F,7,10,259,370
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,59,F,F,7,10,266,380
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,60,F,F,7,10,273,390
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,61,F,F,7,10,280,400
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,62,F,F,7,10,287,410
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,63,F,F,7,10,294,420
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,64,F,F,7,10,301,430
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,65,F,F,7,10,308,440
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,66,F,F,7,10,315,450
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,67,F,F,7,10,322,460
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,68,F,F,7,10,329,470
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,69,F,F,7,10,336,480
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,70,F,F,7,10,343,490
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,71,F,F,7,10,350,500
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,72,F,F,7,10,357,510
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,73,F,F,7,10,364,520
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,74,F,F,7,10,371,530
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,75,F,F,7,10,378,540
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,76,F,F,7,10,385,550
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,77,F,F,7,10,392,560
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,78,F,F,7,10,399,570
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,79,F,F,7,10,406,580
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,80,F,F,7,10,413,590
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,81,F,F,7,10,420,600
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,82,F,F,7,10,427,610
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,83,F,F,7,10,434,620
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,84,F,F,7,10,441,630
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,85,F,F,7,10,448,640
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,86,F,F,7,10,455,650
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,87,F,F,7,10,462,660
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,88,F,F,7,10,469,670
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,89,F,F,7,10,476,680
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,90,F,F,7,10,483,690
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,91,F,F,7,10,490,700
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,92,F,F,7,10,497,710
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,93,F,F,7,10,504,720
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,94,F,F,7,10,511,730
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,95,F,F,7,10,518,740
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,96,F,F,7,10,525,750
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,97,F,F,7,10,532,760
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,98,F,F,7,10,539,770
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,99,F,F,7,10,546,780
grid-fixed-T100-BoS-baseline-seed2-rep0,BoS,fixed,100,,,1,0,baseline,2,100,fixed,act_deepseek,act_kimi,100,F,F,7,10,553,790
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,1,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,2,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,3,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,4,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,5,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,6,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,7,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,8,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,9,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,10,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,11,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,12,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,13,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,14,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,15,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,16,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,17,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,18,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,19,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,20,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,21,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,22,J,F,0,0,0,0
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,23,F,F,7,10,7,10
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,24,F,F,7,10,14,20
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,25,F,F,7,10,21,30
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,26,F,F,7,10,28,40
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,27,F,F,7,10,35,50
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,28,F,F,7,10,42,60
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,29,F,F,7,10,49,70
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,30,F,F,7,10,56,80
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,31,F,F,7,10,63,90
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,32,F,F,7,10,70,100
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,33,F,F,7,10,77,110
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,34,F,F,7,10,84,120
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,35,F,F,7,10,91,130
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,36,F,F,7,10,98,140
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,37,F,F,7,10,105,150
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,38,F,F,7,10,112,160
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,39,F,F,7,10,119,170
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,40,F,F,7,10,126,180
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,41,F,F,7,10,133,190
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,42,F,F,7,10,140,200
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,43,F,F,7,10,147,210
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,44,F,F,7,10,154,220
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,45,F,F,7,10,161,230
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,46,F,F,7,10,168,240
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,47,F,F,7,10,175,250
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,48,F,F,7,10,182,260
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,49,F,F,7,10,189,270
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,50,F,F,7,10,196,280
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,51,F,F,7,10,203,290
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,52,F,F,7,10,210,300
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,53,F,F,7,10,217,310
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,54,F,F,7,10,224,320
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,55,F,F,7,10,231,330
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,56,F,F,7,10,238,340
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,57,F,F,7,10,245,350
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,58,F,F,7,10,252,360
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,59,F,F,7,10,259,370
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,60,F,F,7,10,266,380
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,61,F,F,7,10,273,390
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,62,F,F,7,10,280,400
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,63,F,F,7,10,287,410
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,64,F,F,7,10,294,420
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,65,F,F,7,10,301,430
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,66,F,F,7,10,308,440
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,67,F,F,7,10,315,450
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,68,F,F,7,10,322,460
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,69,F,F,7,10,329,470
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,70,J,F,0,0,329,470
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,71,F,F,7,10,336,480
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,72,F,F,7,10,343,490
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,73,F,F,7,10,350,500
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,74,F,F,7,10,357,510
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,75,F,F,7,10,364,520
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,76,F,F,7,10,371,530
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,77,F,F,7,10,378,540
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,78,F,F,7,10,385,550
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,79,F,F,7,10,392,560
grid-fixed-T100-BoS-baseline-seed3-rep0,BoS,fixed,100,,,1,0,baseline,3,100,fixed,act_deepseek,act_kimi,80,F,F,7,10,399,570
